Fecha,Producto,Región,Ventas
2024-11-13,B,Centro,106
2024-11-13,E,Centro,69
2024-11-13,B,Norte,101
2024-11-13,D,Este,96
2024-11-14,C,Sur,63
2024-11-14,A,Este,63
2024-11-14,B,Este,79
2024-11-14,C,Oeste,72
2024-11-14,A,Centro,114
2024-11-14,C,Norte,98
2024-11-14,C,Oeste,54
2024-11-14,E,Este,37
2024-11-14,E,Centro,74
2024-11-14,E,Este,67
2024-11-14,E,Sur,45
2024-11-14,D,Oeste,80
2024-11-15,D,Sur,38
2024-11-15,A,Sur,110
2024-11-15,D,Oeste,89
2024-11-15,A,Este,57
2024-11-16,D,Centro,29
2024-11-16,B,Centro,66
2024-11-16,A,Centro,66
2024-11-16,A,Norte,116
2024-11-16,A,Sur,55
2024-11-17,E,Norte,41
2024-11-17,D,Centro,79
2024-11-17,A,Norte,103
2024-11-17,A,Oeste,98
2024-11-17,C,Este,66
2024-11-17,D,Centro,66
2024-11-17,D,Sur,77
2024-11-18,A,Centro,96
2024-11-18,A,Centro,96
2024-11-18,B,Centro,96
2024-11-18,D,Norte,91
2024-11-18,C,Sur,41
2024-11-18,E,Sur,34
2024-11-18,B,Sur,46
2024-11-18,C,Oeste,100
2024-11-19,E,Sur,86
2024-11-19,C,Centro,56
2024-11-19,C,Sur,82
2024-11-19,E,Norte,106
2024-11-19,B,Oeste,114
2024-11-19,C,Este,41
2024-11-19,D,Norte,54
2024-11-19,A,Norte,60
2024-11-20,D,Este,72
2024-11-20,A,Sur,91
2024-11-20,E,Centro,27
2024-11-20,A,Norte,77
2024-11-20,E,Oeste,100
2024-11-20,C,Sur,31
2024-11-20,C,Este,82
2024-11-20,E,Sur,48
2024-11-20,C,Oeste,59
2024-11-21,E,Centro,30
2024-11-21,B,Oeste,85
2024-11-21,D,Oeste,75
2024-11-21,D,Norte,55
2024-11-21,E,Centro,58
2024-11-22,C,Este,66
2024-11-22,B,Oeste,73
2024-11-22,C,Este,94
2024-11-22,C,Oeste,84
2024-11-23,A,Norte,55
2024-11-23,D,Centro,68
2024-11-23,C,Este,62
2024-11-23,A,Centro,102
2024-11-24,C,Este,26
2024-11-24,A,Centro,55
2024-11-24,D,Norte,91
2024-11-24,E,Centro,88
2024-11-25,D,Norte,50
2024-11-25,C,Centro,44
2024-11-25,B,Norte,66
2024-11-25,C,Oeste,80
2024-11-25,E,Centro,79
2024-11-25,C,Este,33
2024-11-25,E,Sur,51
2024-11-25,E,Norte,70
2024-11-26,E,Sur,89
2024-11-26,D,Este,81
2024-11-26,C,Centro,32
2024-11-26,D,Sur,73
2024-11-26,A,Sur,89
2024-11-26,B,Oeste,71
2024-11-26,B,Centro,64
2024-11-26,D,Norte,103
2024-11-26,E,Centro,50
2024-11-26,B,Norte,92
2024-11-27,E,Este,66
2024-11-27,D,Sur,50
2024-11-27,A,Oeste,105
2024-11-27,A,Norte,124
2024-11-27,B,Oeste,102
2024-11-27,D,Centro,71
2024-11-28,E,Centro,81
2024-11-28,D,Centro,38
2024-11-28,C,Este,60
2024-11-28,E,Este,71
2024-11-28,C,Sur,57
2024-11-28,E,Oeste,33
2024-11-28,A,Sur,64
2024-11-28,B,Este,90
2024-11-28,C,Este,83
2024-11-28,D,Norte,90
2024-11-29,E,Sur,85
2024-11-29,D,Centro,85
2024-11-29,A,Centro,54
2024-11-29,C,Este,85
2024-11-29,C,Oeste,47
2024-11-29,A,Norte,84
2024-11-29,B,Norte,61
2024-11-29,A,Este,87
2024-11-30,C,Norte,54
2024-11-30,B,Centro,105
2024-11-30,D,Sur,53
2024-11-30,E,Sur,65
2024-11-30,A,Oeste,90
2024-11-30,A,Oeste,106
2024-11-30,D,Oeste,57
2024-12-01,C,Norte,81
2024-12-01,D,Norte,43
2024-12-01,B,Norte,110
2024-12-01,E,Norte,49
2024-12-01,D,Sur,30
2024-12-01,D,Sur,54
2024-12-01,D,Este,72
2024-12-01,D,Oeste,56
2024-12-01,D,Norte,43
2024-12-02,C,Este,102
2024-12-02,D,Este,80
2024-12-02,D,Oeste,47
2024-12-02,D,Sur,41
2024-12-02,D,Norte,81
2024-12-02,B,Norte,116
2024-12-02,A,Centro,83
2024-12-03,C,Centro,37
2024-12-03,D,Norte,117
2024-12-03,B,Norte,94
2024-12-03,D,Este,84
2024-12-03,C,Sur,31
2024-12-03,A,Centro,112
2024-12-03,A,Oeste,98
2024-12-04,D,Oeste,80
2024-12-04,E,Este,62
2024-12-04,B,Sur,46
2024-12-05,E,Centro,52
2024-12-05,A,Este,64
2024-12-05,C,Centro,65
2024-12-05,E,Sur,66
2024-12-05,B,Oeste,66
2024-12-05,D,Oeste,58
2024-12-05,A,Norte,79
2024-12-05,C,Oeste,69
2024-12-05,A,Centro,108
2024-12-05,A,Este,81
2024-12-05,E,Sur,63
2024-12-06,C,Centro,79
2024-12-06,A,Centro,85
2024-12-06,A,Oeste,49
2024-12-06,B,Oeste,79
2024-12-06,E,Oeste,58
2024-12-06,A,Este,101
2024-12-06,C,Centro,41
2024-12-06,A,Sur,102
2024-12-07,E,Sur,92
2024-12-07,B,Norte,64
2024-12-07,D,Este,92
2024-12-07,A,Norte,75
2024-12-07,E,Este,93
2024-12-07,B,Norte,85
2024-12-07,B,Sur,103
2024-12-07,D,Este,78
2024-12-07,B,Este,110
2024-12-08,A,Este,82
2024-12-08,C,Norte,68
2024-12-08,E,Norte,81
2024-12-08,B,Este,119
2024-12-09,E,Sur,33
2024-12-09,D,Centro,35
2024-12-09,B,Norte,105
2024-12-09,E,Norte,65
2024-12-09,C,Este,42
2024-12-09,E,Norte,39
2024-12-10,E,Sur,71
2024-12-10,B,Este,61
2024-12-10,D,Centro,24
2024-12-10,B,Oeste,103
2024-12-10,B,Oeste,74
2024-12-10,E,Sur,35
2024-12-11,A,Sur,61
2024-12-11,E,Oeste,93
2024-12-11,D,Sur,40
2024-12-11,A,Este,52
2024-12-11,C,Este,39
2024-12-11,A,Norte,74
2024-12-11,A,Centro,75
2024-12-11,E,Sur,70
2024-12-11,B,Sur,80
2024-12-11,A,Este,106
2024-12-11,C,Centro,79
2024-12-11,B,Oeste,120
2024-12-12,B,Sur,78
2024-12-12,B,Norte,113
2024-12-12,D,Centro,61
2024-12-12,E,Oeste,25
2024-12-12,B,Oeste,101
2024-12-13,C,Norte,89
2024-12-13,C,Sur,97
2024-12-13,B,Centro,104
2024-12-13,B,Oeste,111
2024-12-13,C,Este,45
2024-12-13,E,Centro,107
2024-12-13,C,Oeste,47
2024-12-13,E,Sur,78
2024-12-13,D,Este,29
2024-12-13,B,Centro,50
2024-12-13,E,Norte,67
2024-12-13,B,Oeste,112
2024-12-13,E,Sur,69
2024-12-14,D,Sur,55
2024-12-14,D,Este,69
2024-12-14,D,Oeste,46
2024-12-14,D,Oeste,78
2024-12-14,E,Sur,55
2024-12-14,C,Centro,55
2024-12-14,E,Sur,69
2024-12-14,A,Oeste,110
2024-12-14,D,Centro,93
2024-12-14,D,Norte,73
2024-12-14,C,Este,67
2024-12-14,B,Centro,93
2024-12-14,E,Centro,85
2024-12-14,D,Oeste,48
2024-12-14,D,Centro,62
2024-12-15,B,Oeste,46
2024-12-15,E,Oeste,56
2024-12-15,C,Oeste,54
2024-12-15,E,Sur,31
2024-12-15,E,Centro,50
2024-12-16,D,Oeste,57
2024-12-16,D,Norte,57
2024-12-16,B,Norte,115
2024-12-16,A,Sur,58
2024-12-17,C,Sur,31
2024-12-17,A,Centro,60
2024-12-17,C,Centro,74
2024-12-17,E,Norte,51
2024-12-17,E,Sur,45
2024-12-17,A,Centro,104
2024-12-17,C,Centro,106
2024-12-17,C,Este,83
2024-12-18,A,Sur,45
2024-12-18,A,Sur,90
2024-12-18,E,Este,98
2024-12-18,C,Norte,60
2024-12-18,A,Este,79
2024-12-19,E,Centro,33
2024-12-19,E,Oeste,94
2024-12-19,D,Norte,119
2024-12-19,A,Este,46
2024-12-19,A,Oeste,100
2024-12-19,E,Norte,59
2024-12-20,E,Oeste,53
2024-12-20,C,Este,64
2024-12-20,A,Centro,89
2024-12-20,D,Norte,59
2024-12-21,D,Centro,67
2024-12-21,D,Sur,68
2024-12-21,C,Norte,55
2024-12-21,B,Este,82
2024-12-21,C,Centro,87
2024-12-21,B,Norte,65
2024-12-22,D,Norte,74
2024-12-22,C,Centro,108
2024-12-22,E,Centro,58
2024-12-22,A,Norte,84
2024-12-22,E,Centro,96
2024-12-22,B,Norte,106
2024-12-22,B,Sur,76
2024-12-23,E,Oeste,57
2024-12-23,C,Oeste,75
2024-12-23,D,Centro,24
2024-12-23,B,Centro,83
2024-12-23,C,Norte,73
2024-12-24,C,Centro,71
2024-12-24,C,Norte,91
2024-12-24,A,Sur,85
2024-12-24,C,Oeste,68
2024-12-24,E,Oeste,61
2024-12-25,E,Norte,75
2024-12-25,A,Centro,96
2024-12-25,D,Este,57
2024-12-25,D,Este,85
2024-12-26,A,Sur,69
2024-12-26,D,Centro,63
2024-12-26,E,Este,80
2024-12-26,E,Sur,56
2024-12-26,A,Oeste,72
2024-12-26,D,Centro,87
2024-12-26,A,Oeste,116
2024-12-26,B,Sur,73
2024-12-26,A,Norte,83
2024-12-27,D,Sur,74
2024-12-27,C,Oeste,58
2024-12-27,B,Norte,83
2024-12-27,A,Norte,112
2024-12-27,A,Este,121
2024-12-27,E,Oeste,93
2024-12-27,B,Sur,81
2024-12-27,B,Este,115
2024-12-27,C,Norte,49
2024-12-27,D,Este,64
2024-12-28,E,Sur,65
2024-12-28,D,Centro,102
2024-12-28,C,Sur,55
2024-12-29,A,Sur,71
2024-12-29,A,Este,91
2024-12-29,B,Oeste,91
2024-12-29,D,Oeste,24
2024-12-29,A,Este,103
2024-12-29,A,Oeste,89
2024-12-29,A,Sur,117
2024-12-29,E,Este,48
2024-12-29,B,Este,106
2024-12-29,D,Sur,59
2024-12-30,E,Oeste,93
2024-12-30,C,Oeste,96
2024-12-30,C,Oeste,79
2024-12-30,B,Oeste,59
2024-12-30,E,Oeste,50
2024-12-31,E,Centro,74
2024-12-31,C,Este,58
2024-12-31,E,Centro,76
2024-12-31,A,Norte,89
2024-12-31,D,Norte,77
2024-12-31,A,Este,92
2024-12-31,E,Oeste,79
2024-12-31,A,Sur,51
2024-12-31,E,Este,85
2024-12-31,B,Centro,111
